flight_date,flight_datetime,flight_phase,flight_number,departure,destination,ALTITUDE_STANDARD,flight_phase_name
11/23/2001,11/23/2001 8:08,3,TEST0996,ABCD,UVWL,36002,Cruise
11/23/2001,11/23/2001 8:08,3,TEST0996,ABCD,UVWL,36002,Cruise
11/23/2001,11/23/2001 8:08,3,TEST0996,ABCD,UVWL,36002,Cruise
11/23/2001,11/23/2001 8:08,3,TEST0996,ABCD,UVWL,36001,Cruise
11/23/2001,11/23/2001 8:08,3,TEST0996,ABCD,UVWL,36002,Cruise
11/23/2001,11/23/2001 8:08,3,TEST0996,ABCD,UVWL,36001,Cruise
11/23/2001,11/23/2001 8:08,3,TEST0996,ABCD,UVWL,36002,Cruise
11/23/2001,11/23/2001 8:08,3,TEST0996,ABCD,UVWL,36002,Cruise
11/23/2001,11/23/2001 8:08,3,TEST0996,ABCD,UVWL,36002,Cruise
11/23/2001,11/23/2001 8:08,3,TEST0996,ABCD,UVWL,36001,Cruise
11/23/2001,11/23/2001 8:08,3,TEST0996,ABCD,UVWL,36001,Cruise
11/23/2001,11/23/2001 8:09,3,TEST0996,ABCD,UVWL,36001,Cruise
11/23/2001,11/23/2001 8:09,3,TEST0996,ABCD,UVWL,36001,Cruise
11/23/2001,11/23/2001 8:09,3,TEST0996,ABCD,UVWL,36002,Cruise
11/23/2001,11/23/2001 8:09,3,TEST0996,ABCD,UVWL,36000,Cruise
11/23/2001,11/23/2001 8:09,3,TEST0996,ABCD,UVWL,36000,Cruise
11/23/2001,11/23/2001 8:09,3,TEST0996,ABCD,UVWL,35999,Cruise
11/23/2001,11/23/2001 8:09,3,TEST0996,ABCD,UVWL,35999,Cruise
11/23/2001,11/23/2001 8:09,3,TEST0996,ABCD,UVWL,36001,Cruise
11/23/2001,11/23/2001 8:09,3,TEST0996,ABCD,UVWL,35999,Cruise
11/23/2001,11/23/2001 8:09,3,TEST0996,ABCD,UVWL,36001,Cruise
11/23/2001,11/23/2001 8:09,3,TEST0996,ABCD,UVWL,36001,Cruise
11/23/2001,11/23/2001 8:09,3,TEST0996,ABCD,UVWL,35999,Cruise
11/23/2001,11/23/2001 8:09,3,TEST0996,ABCD,UVWL,35998,Cruise
11/23/2001,11/23/2001 8:09,3,TEST0996,ABCD,UVWL,35999,Cruise
11/23/2001,11/23/2001 8:09,3,TEST0996,ABCD,UVWL,35999,Cruise
11/23/2001,11/23/2001 8:09,3,TEST0996,ABCD,UVWL,35999,Cruise
11/23/2001,11/23/2001 8:09,3,TEST0996,ABCD,UVWL,36000,Cruise
11/23/2001,11/23/2001 8:09,3,TEST0996,ABCD,UVWL,35999,Cruise
11/23/2001,11/23/2001 8:09,3,TEST0996,ABCD,UVWL,36000,Cruise
11/23/2001,11/23/2001 8:09,3,TEST0996,ABCD,UVWL,36000,Cruise
11/23/2001,11/23/2001 8:09,3,TEST0996,ABCD,UVWL,36001,Cruise
11/23/2001,11/23/2001 8:09,3,TEST0996,ABCD,UVWL,36001,Cruise
11/23/2001,11/23/2001 8:09,3,TEST0996,ABCD,UVWL,36002,Cruise
11/23/2001,11/23/2001 8:09,3,TEST0996,ABCD,UVWL,36001,Cruise
11/23/2001,11/23/2001 8:09,3,TEST0996,ABCD,UVWL,36001,Cruise
11/23/2001,11/23/2001 8:09,3,TEST0996,ABCD,UVWL,36002,Cruise
11/23/2001,11/23/2001 8:09,3,TEST0996,ABCD,UVWL,36002,Cruise
11/23/2001,11/23/2001 8:09,3,TEST0996,ABCD,UVWL,36001,Cruise
11/23/2001,11/23/2001 8:09,3,TEST0996,ABCD,UVWL,36001,Cruise
11/23/2001,11/23/2001 8:09,3,TEST0996,ABCD,UVWL,36003,Cruise
11/23/2001,11/23/2001 8:09,3,TEST0996,ABCD,UVWL,36002,Cruise
11/23/2001,11/23/2001 8:09,3,TEST0996,ABCD,UVWL,36001,Cruise
11/23/2001,11/23/2001 8:09,3,TEST0996,ABCD,UVWL,36003,Cruise
11/23/2001,11/23/2001 8:09,3,TEST0996,ABCD,UVWL,36003,Cruise
11/23/2001,11/23/2001 8:09,3,TEST0996,ABCD,UVWL,36002,Cruise
11/23/2001,11/23/2001 8:09,3,TEST0996,ABCD,UVWL,36002,Cruise
11/23/2001,11/23/2001 8:09,3,TEST0996,ABCD,UVWL,36001,Cruise
11/23/2001,11/23/2001 8:09,3,TEST0996,ABCD,UVWL,36001,Cruise
11/23/2001,11/23/2001 8:09,3,TEST0996,ABCD,UVWL,36000,Cruise
11/23/2001,11/23/2001 8:09,3,TEST0996,ABCD,UVWL,36000,Cruise
11/23/2001,11/23/2001 8:09,3,TEST0996,ABCD,UVWL,36001,Cruise
11/23/2001,11/23/2001 8:09,3,TEST0996,ABCD,UVWL,35999,Cruise
11/23/2001,11/23/2001 8:09,3,TEST0996,ABCD,UVWL,36000,Cruise
11/23/2001,11/23/2001 8:09,3,TEST0996,ABCD,UVWL,36000,Cruise
11/23/2001,11/23/2001 8:09,3,TEST0996,ABCD,UVWL,36000,Cruise
11/23/2001,11/23/2001 8:09,3,TEST0996,ABCD,UVWL,35999,Cruise
11/23/2001,11/23/2001 8:09,3,TEST0996,ABCD,UVWL,36000,Cruise
11/23/2001,11/23/2001 8:09,3,TEST0996,ABCD,UVWL,35998,Cruise
11/23/2001,11/23/2001 8:09,3,TEST0996,ABCD,UVWL,35999,Cruise
11/23/2001,11/23/2001 8:09,3,TEST0996,ABCD,UVWL,35998,Cruise
11/23/2001,11/23/2001 8:09,3,TEST0996,ABCD,UVWL,35998,Cruise
11/23/2001,11/23/2001 8:09,3,TEST0996,ABCD,UVWL,35998,Cruise
11/23/2001,11/23/2001 8:09,3,TEST0996,ABCD,UVWL,35998,Cruise
11/23/2001,11/23/2001 8:09,3,TEST0996,ABCD,UVWL,35998,Cruise
11/23/2001,11/23/2001 8:09,3,TEST0996,ABCD,UVWL,35997,Cruise
11/23/2001,11/23/2001 8:09,3,TEST0996,ABCD,UVWL,35997,Cruise
11/23/2001,11/23/2001 8:09,3,TEST0996,ABCD,UVWL,36000,Cruise
11/23/2001,11/23/2001 8:09,3,TEST0996,ABCD,UVWL,35998,Cruise
11/23/2001,11/23/2001 8:09,3,TEST0996,ABCD,UVWL,36000,Cruise
11/23/2001,11/23/2001 8:09,3,TEST0996,ABCD,UVWL,35999,Cruise
11/23/2001,11/23/2001 8:10,3,TEST0996,ABCD,UVWL,35998,Cruise
11/23/2001,11/23/2001 8:10,3,TEST0996,ABCD,UVWL,35998,Cruise
11/23/2001,11/23/2001 8:10,3,TEST0996,ABCD,UVWL,35998,Cruise
11/23/2001,11/23/2001 8:10,3,TEST0996,ABCD,UVWL,35996,Cruise
11/23/2001,11/23/2001 8:10,3,TEST0996,ABCD,UVWL,35998,Cruise
11/23/2001,11/23/2001 8:10,3,TEST0996,ABCD,UVWL,35995,Cruise
11/23/2001,11/23/2001 8:10,3,TEST0996,ABCD,UVWL,35997,Cruise
11/23/2001,11/23/2001 8:10,3,TEST0996,ABCD,UVWL,35997,Cruise
11/23/2001,11/23/2001 8:10,3,TEST0996,ABCD,UVWL,35998,Cruise
11/23/2001,11/23/2001 8:10,3,TEST0996,ABCD,UVWL,35997,Cruise
11/23/2001,11/23/2001 8:10,3,TEST0996,ABCD,UVWL,35998,Cruise
11/23/2001,11/23/2001 8:10,3,TEST0996,ABCD,UVWL,35996,Cruise
11/23/2001,11/23/2001 8:10,3,TEST0996,ABCD,UVWL,35998,Cruise
11/23/2001,11/23/2001 8:10,3,TEST0996,ABCD,UVWL,35999,Cruise
11/23/2001,11/23/2001 8:10,3,TEST0996,ABCD,UVWL,36000,Cruise
11/23/2001,11/23/2001 8:10,3,TEST0996,ABCD,UVWL,35997,Cruise
11/23/2001,11/23/2001 8:10,3,TEST0996,ABCD,UVWL,35998,Cruise
11/23/2001,11/23/2001 8:10,3,TEST0996,ABCD,UVWL,36000,Cruise
11/23/2001,11/23/2001 8:10,3,TEST0996,ABCD,UVWL,35999,Cruise
11/23/2001,11/23/2001 8:10,3,TEST0996,ABCD,UVWL,35998,Cruise
11/23/2001,11/23/2001 8:10,3,TEST0996,ABCD,UVWL,36000,Cruise
11/23/2001,11/23/2001 8:10,3,TEST0996,ABCD,UVWL,36000,Cruise
11/23/2001,11/23/2001 8:10,3,TEST0996,ABCD,UVWL,36001,Cruise
11/23/2001,11/23/2001 8:10,3,TEST0996,ABCD,UVWL,35999,Cruise
11/23/2001,11/23/2001 8:10,3,TEST0996,ABCD,UVWL,36000,Cruise
11/23/2001,11/23/2001 8:10,3,TEST0996,ABCD,UVWL,36000,Cruise
11/23/2001,11/23/2001 8:10,3,TEST0996,ABCD,UVWL,36001,Cruise
11/23/2001,11/23/2001 8:10,3,TEST0996,ABCD,UVWL,36002,Cruise
11/23/2001,11/23/2001 8:10,3,TEST0996,ABCD,UVWL,36004,Cruise
11/23/2001,11/23/2001 8:10,3,TEST0996,ABCD,UVWL,36000,Cruise
11/23/2001,11/23/2001 8:10,3,TEST0996,ABCD,UVWL,36003,Cruise
11/23/2001,11/23/2001 8:10,3,TEST0996,ABCD,UVWL,36003,Cruise
11/23/2001,11/23/2001 8:10,3,TEST0996,ABCD,UVWL,36002,Cruise
11/23/2001,11/23/2001 8:10,3,TEST0996,ABCD,UVWL,36002,Cruise
11/23/2001,11/23/2001 8:10,3,TEST0996,ABCD,UVWL,36002,Cruise
11/23/2001,11/23/2001 8:10,3,TEST0996,ABCD,UVWL,36002,Cruise
11/23/2001,11/23/2001 8:10,3,TEST0996,ABCD,UVWL,36001,Cruise
11/23/2001,11/23/2001 8:10,3,TEST0996,ABCD,UVWL,36002,Cruise
11/23/2001,11/23/2001 8:10,3,TEST0996,ABCD,UVWL,36001,Cruise
11/23/2001,11/23/2001 8:10,3,TEST0996,ABCD,UVWL,36001,Cruise
11/23/2001,11/23/2001 8:10,3,TEST0996,ABCD,UVWL,36001,Cruise
11/23/2001,11/23/2001 8:10,3,TEST0996,ABCD,UVWL,36001,Cruise
11/23/2001,11/23/2001 8:10,3,TEST0996,ABCD,UVWL,36001,Cruise
11/23/2001,11/23/2001 8:10,3,TEST0996,ABCD,UVWL,35998,Cruise
11/23/2001,11/23/2001 8:10,3,TEST0996,ABCD,UVWL,36000,Cruise
11/23/2001,11/23/2001 8:10,3,TEST0996,ABCD,UVWL,36001,Cruise
11/23/2001,11/23/2001 8:10,3,TEST0996,ABCD,UVWL,36000,Cruise
11/23/2001,11/23/2001 8:10,3,TEST0996,ABCD,UVWL,36000,Cruise
11/23/2001,11/23/2001 8:10,3,TEST0996,ABCD,UVWL,36000,Cruise
11/23/2001,11/23/2001 8:10,3,TEST0996,ABCD,UVWL,35998,Cruise
11/23/2001,11/23/2001 8:10,3,TEST0996,ABCD,UVWL,36000,Cruise
11/23/2001,11/23/2001 8:10,3,TEST0996,ABCD,UVWL,35998,Cruise
11/23/2001,11/23/2001 8:10,3,TEST0996,ABCD,UVWL,35999,Cruise
11/23/2001,11/23/2001 8:10,3,TEST0996,ABCD,UVWL,35999,Cruise
11/23/2001,11/23/2001 8:10,3,TEST0996,ABCD,UVWL,35998,Cruise
11/23/2001,11/23/2001 8:10,3,TEST0996,ABCD,UVWL,35999,Cruise
11/23/2001,11/23/2001 8:10,3,TEST0996,ABCD,UVWL,35997,Cruise
11/23/2001,11/23/2001 8:10,3,TEST0996,ABCD,UVWL,35998,Cruise
11/23/2001,11/23/2001 8:10,3,TEST0996,ABCD,UVWL,35999,Cruise
11/23/2001,11/23/2001 8:10,3,TEST0996,ABCD,UVWL,35999,Cruise
11/23/2001,11/23/2001 8:11,3,TEST0996,ABCD,UVWL,35998,Cruise
11/23/2001,11/23/2001 8:11,3,TEST0996,ABCD,UVWL,35997,Cruise
11/23/2001,11/23/2001 8:11,3,TEST0996,ABCD,UVWL,35997,Cruise
11/23/2001,11/23/2001 8:11,3,TEST0996,ABCD,UVWL,35997,Cruise
11/23/2001,11/23/2001 8:11,3,TEST0996,ABCD,UVWL,35997,Cruise
11/23/2001,11/23/2001 8:11,3,TEST0996,ABCD,UVWL,35998,Cruise
11/23/2001,11/23/2001 8:11,3,TEST0996,ABCD,UVWL,35998,Cruise
11/23/2001,11/23/2001 8:11,3,TEST0996,ABCD,UVWL,35997,Cruise
11/23/2001,11/23/2001 8:11,3,TEST0996,ABCD,UVWL,35996,Cruise
11/23/2001,11/23/2001 8:11,3,TEST0996,ABCD,UVWL,35998,Cruise
11/23/2001,11/23/2001 8:11,3,TEST0996,ABCD,UVWL,35998,Cruise
11/23/2001,11/23/2001 8:11,3,TEST0996,ABCD,UVWL,35997,Cruise
11/23/2001,11/23/2001 8:11,3,TEST0996,ABCD,UVWL,35997,Cruise
11/23/2001,11/23/2001 8:11,3,TEST0996,ABCD,UVWL,35997,Cruise
11/23/2001,11/23/2001 8:11,3,TEST0996,ABCD,UVWL,35998,Cruise
11/23/2001,11/23/2001 8:11,3,TEST0996,ABCD,UVWL,35998,Cruise
11/23/2001,11/23/2001 8:11,3,TEST0996,ABCD,UVWL,35998,Cruise
11/23/2001,11/23/2001 8:11,3,TEST0996,ABCD,UVWL,35997,Cruise
11/23/2001,11/23/2001 8:11,3,TEST0996,ABCD,UVWL,35998,Cruise
11/23/2001,11/23/2001 8:11,3,TEST0996,ABCD,UVWL,35998,Cruise
11/23/2001,11/23/2001 8:11,3,TEST0996,ABCD,UVWL,35996,Cruise
11/23/2001,11/23/2001 8:11,3,TEST0996,ABCD,UVWL,35997,Cruise
11/23/2001,11/23/2001 8:11,3,TEST0996,ABCD,UVWL,35999,Cruise
11/23/2001,11/23/2001 8:11,3,TEST0996,ABCD,UVWL,36006,Cruise
11/23/2001,11/23/2001 8:11,3,TEST0996,ABCD,UVWL,36011,Cruise
11/23/2001,11/23/2001 8:11,3,TEST0996,ABCD,UVWL,36016,Cruise
11/23/2001,11/23/2001 8:11,3,TEST0996,ABCD,UVWL,36020,Cruise
11/23/2001,11/23/2001 8:11,3,TEST0996,ABCD,UVWL,36021,Cruise
11/23/2001,11/23/2001 8:11,3,TEST0996,ABCD,UVWL,36025,Cruise
11/23/2001,11/23/2001 8:11,3,TEST0996,ABCD,UVWL,36029,Cruise
11/23/2001,11/23/2001 8:11,3,TEST0996,ABCD,UVWL,36042,Cruise
11/23/2001,11/23/2001 8:11,3,TEST0996,ABCD,UVWL,36055,Cruise
11/23/2001,11/23/2001 8:11,3,TEST0996,ABCD,UVWL,36069,Cruise
11/23/2001,11/23/2001 8:11,3,TEST0996,ABCD,UVWL,36084,Cruise
11/23/2001,11/23/2001 8:11,3,TEST0996,ABCD,UVWL,36101,Cruise
11/23/2001,11/23/2001 8:11,3,TEST0996,ABCD,UVWL,36117,Cruise
11/23/2001,11/23/2001 8:11,3,TEST0996,ABCD,UVWL,36138,Cruise
11/23/2001,11/23/2001 8:11,3,TEST0996,ABCD,UVWL,36155,Cruise
11/23/2001,11/23/2001 8:11,3,TEST0996,ABCD,UVWL,36176,Cruise
11/23/2001,11/23/2001 8:11,3,TEST0996,ABCD,UVWL,36199,Cruise
11/23/2001,11/23/2001 8:11,3,TEST0996,ABCD,UVWL,36224,Cruise
11/23/2001,11/23/2001 8:11,3,TEST0996,ABCD,UVWL,36249,Cruise
11/23/2001,11/23/2001 8:11,3,TEST0996,ABCD,UVWL,36274,Cruise
11/23/2001,11/23/2001 8:11,3,TEST0996,ABCD,UVWL,36300,Cruise
11/23/2001,11/23/2001 8:11,3,TEST0996,ABCD,UVWL,36326,Cruise
11/23/2001,11/23/2001 8:11,3,TEST0996,ABCD,UVWL,36352,Cruise
11/23/2001,11/23/2001 8:11,3,TEST0996,ABCD,UVWL,36379,Cruise
11/23/2001,11/23/2001 8:11,3,TEST0996,ABCD,UVWL,36406,Cruise
11/23/2001,11/23/2001 8:11,3,TEST0996,ABCD,UVWL,36433,Cruise
11/23/2001,11/23/2001 8:11,3,TEST0996,ABCD,UVWL,36462,Cruise
11/23/2001,11/23/2001 8:11,3,TEST0996,ABCD,UVWL,36490,Cruise
11/23/2001,11/23/2001 8:11,3,TEST0996,ABCD,UVWL,36518,Cruise
11/23/2001,11/23/2001 8:11,3,TEST0996,ABCD,UVWL,36546,Cruise
11/23/2001,11/23/2001 8:11,3,TEST0996,ABCD,UVWL,36574,Cruise
11/23/2001,11/23/2001 8:11,3,TEST0996,ABCD,UVWL,36602,Cruise
11/23/2001,11/23/2001 8:11,3,TEST0996,ABCD,UVWL,36629,Cruise
11/23/2001,11/23/2001 8:11,3,TEST0996,ABCD,UVWL,36657,Cruise
11/23/2001,11/23/2001 8:11,3,TEST0996,ABCD,UVWL,36681,Cruise
11/23/2001,11/23/2001 8:11,3,TEST0996,ABCD,UVWL,36709,Cruise
11/23/2001,11/23/2001 8:11,3,TEST0996,ABCD,UVWL,36738,Cruise
11/23/2001,11/23/2001 8:12,3,TEST0996,ABCD,UVWL,36766,Cruise
11/23/2001,11/23/2001 8:12,2,TEST0996,ABCD,UVWL,36794,Climb (from takeoff point)
11/23/2001,11/23/2001 8:12,2,TEST0996,ABCD,UVWL,36821,Climb (from takeoff point)
11/23/2001,11/23/2001 8:12,2,TEST0996,ABCD,UVWL,36849,Climb (from takeoff point)
11/23/2001,11/23/2001 8:12,2,TEST0996,ABCD,UVWL,36877,Climb (from takeoff point)
11/23/2001,11/23/2001 8:12,2,TEST0996,ABCD,UVWL,36907,Climb (from takeoff point)
11/23/2001,11/23/2001 8:12,2,TEST0996,ABCD,UVWL,36934,Climb (from takeoff point)
11/23/2001,11/23/2001 8:12,2,TEST0996,ABCD,UVWL,36961,Climb (from takeoff point)
11/23/2001,11/23/2001 8:12,2,TEST0996,ABCD,UVWL,36989,Climb (from takeoff point)
11/23/2001,11/23/2001 8:12,2,TEST0996,ABCD,UVWL,37017,Climb (from takeoff point)
11/23/2001,11/23/2001 8:12,2,TEST0996,ABCD,UVWL,37043,Climb (from takeoff point)
11/23/2001,11/23/2001 8:12,2,TEST0996,ABCD,UVWL,37069,Climb (from takeoff point)
11/23/2001,11/23/2001 8:12,2,TEST0996,ABCD,UVWL,37097,Climb (from takeoff point)
11/23/2001,11/23/2001 8:12,2,TEST0996,ABCD,UVWL,37126,Climb (from takeoff point)
11/23/2001,11/23/2001 8:12,2,TEST0996,ABCD,UVWL,37151,Climb (from takeoff point)
11/23/2001,11/23/2001 8:12,2,TEST0996,ABCD,UVWL,37178,Climb (from takeoff point)
11/23/2001,11/23/2001 8:12,2,TEST0996,ABCD,UVWL,37208,Climb (from takeoff point)
11/23/2001,11/23/2001 8:12,2,TEST0996,ABCD,UVWL,37234,Climb (from takeoff point)
11/23/2001,11/23/2001 8:12,2,TEST0996,ABCD,UVWL,37262,Climb (from takeoff point)
11/23/2001,11/23/2001 8:12,2,TEST0996,ABCD,UVWL,37289,Climb (from takeoff point)
11/23/2001,11/23/2001 8:12,2,TEST0996,ABCD,UVWL,37318,Climb (from takeoff point)
11/23/2001,11/23/2001 8:12,2,TEST0996,ABCD,UVWL,37346,Climb (from takeoff point)
11/23/2001,11/23/2001 8:12,2,TEST0996,ABCD,UVWL,37374,Climb (from takeoff point)
11/23/2001,11/23/2001 8:12,2,TEST0996,ABCD,UVWL,37401,Climb (from takeoff point)
11/23/2001,11/23/2001 8:12,2,TEST0996,ABCD,UVWL,37426,Climb (from takeoff point)
11/23/2001,11/23/2001 8:12,2,TEST0996,ABCD,UVWL,37454,Climb (from takeoff point)
11/23/2001,11/23/2001 8:12,2,TEST0996,ABCD,UVWL,37480,Climb (from takeoff point)
11/23/2001,11/23/2001 8:12,2,TEST0996,ABCD,UVWL,37509,Climb (from takeoff point)
11/23/2001,11/23/2001 8:12,2,TEST0996,ABCD,UVWL,37535,Climb (from takeoff point)
11/23/2001,11/23/2001 8:12,2,TEST0996,ABCD,UVWL,37560,Climb (from takeoff point)
11/23/2001,11/23/2001 8:12,2,TEST0996,ABCD,UVWL,37588,Climb (from takeoff point)
11/23/2001,11/23/2001 8:12,2,TEST0996,ABCD,UVWL,37613,Climb (from takeoff point)
11/23/2001,11/23/2001 8:12,2,TEST0996,ABCD,UVWL,37641,Climb (from takeoff point)
11/23/2001,11/23/2001 8:12,2,TEST0996,ABCD,UVWL,37666,Climb (from takeoff point)
11/23/2001,11/23/2001 8:12,2,TEST0996,ABCD,UVWL,37690,Climb (from takeoff point)
11/23/2001,11/23/2001 8:12,2,TEST0996,ABCD,UVWL,37714,Climb (from takeoff point)
11/23/2001,11/23/2001 8:12,2,TEST0996,ABCD,UVWL,37743,Climb (from takeoff point)
11/23/2001,11/23/2001 8:12,2,TEST0996,ABCD,UVWL,37770,Climb (from takeoff point)
11/23/2001,11/23/2001 8:12,2,TEST0996,ABCD,UVWL,37795,Climb (from takeoff point)
11/23/2001,11/23/2001 8:12,2,TEST0996,ABCD,UVWL,37818,Climb (from takeoff point)
11/23/2001,11/23/2001 8:12,2,TEST0996,ABCD,UVWL,37839,Climb (from takeoff point)
11/23/2001,11/23/2001 8:12,2,TEST0996,ABCD,UVWL,37860,Climb (from takeoff point)
11/23/2001,11/23/2001 8:12,2,TEST0996,ABCD,UVWL,37878,Climb (from takeoff point)
11/23/2001,11/23/2001 8:12,2,TEST0996,ABCD,UVWL,37895,Climb (from takeoff point)
11/23/2001,11/23/2001 8:12,2,TEST0996,ABCD,UVWL,37910,Climb (from takeoff point)
11/23/2001,11/23/2001 8:12,2,TEST0996,ABCD,UVWL,37923,Climb (from takeoff point)
11/23/2001,11/23/2001 8:12,2,TEST0996,ABCD,UVWL,37934,Climb (from takeoff point)
11/23/2001,11/23/2001 8:12,2,TEST0996,ABCD,UVWL,37944,Climb (from takeoff point)
11/23/2001,11/23/2001 8:12,2,TEST0996,ABCD,UVWL,37953,Climb (from takeoff point)
11/23/2001,11/23/2001 8:12,2,TEST0996,ABCD,UVWL,37961,Climb (from takeoff point)
11/23/2001,11/23/2001 8:12,2,TEST0996,ABCD,UVWL,37967,Climb (from takeoff point)
11/23/2001,11/23/2001 8:12,2,TEST0996,ABCD,UVWL,37977,Climb (from takeoff point)
11/23/2001,11/23/2001 8:12,2,TEST0996,ABCD,UVWL,37982,Climb (from takeoff point)
11/23/2001,11/23/2001 8:12,2,TEST0996,ABCD,UVWL,37988,Climb (from takeoff point)
11/23/2001,11/23/2001 8:12,2,TEST0996,ABCD,UVWL,37993,Climb (from takeoff point)
11/23/2001,11/23/2001 8:12,2,TEST0996,ABCD,UVWL,37997,Climb (from takeoff point)
11/23/2001,11/23/2001 8:12,2,TEST0996,ABCD,UVWL,38000,Climb (from takeoff point)
11/23/2001,11/23/2001 8:12,2,TEST0996,ABCD,UVWL,38004,Climb (from takeoff point)
11/23/2001,11/23/2001 8:12,2,TEST0996,ABCD,UVWL,38010,Climb (from takeoff point)
11/23/2001,11/23/2001 8:12,2,TEST0996,ABCD,UVWL,38013,Climb (from takeoff point)
11/23/2001,11/23/2001 8:13,2,TEST0996,ABCD,UVWL,38017,Climb (from takeoff point)
11/23/2001,11/23/2001 8:13,2,TEST0996,ABCD,UVWL,38018,Climb (from takeoff point)
11/23/2001,11/23/2001 8:13,2,TEST0996,ABCD,UVWL,38020,Climb (from takeoff point)
11/23/2001,11/23/2001 8:13,2,TEST0996,ABCD,UVWL,38021,Climb (from takeoff point)
11/23/2001,11/23/2001 8:13,2,TEST0996,ABCD,UVWL,38020,Climb (from takeoff point)
11/23/2001,11/23/2001 8:13,2,TEST0996,ABCD,UVWL,38020,Climb (from takeoff point)
11/23/2001,11/23/2001 8:13,2,TEST0996,ABCD,UVWL,38019,Climb (from takeoff point)
11/23/2001,11/23/2001 8:13,2,TEST0996,ABCD,UVWL,38020,Climb (from takeoff point)
11/23/2001,11/23/2001 8:13,2,TEST0996,ABCD,UVWL,38019,Climb (from takeoff point)
11/23/2001,11/23/2001 8:13,2,TEST0996,ABCD,UVWL,38018,Climb (from takeoff point)
11/23/2001,11/23/2001 8:13,2,TEST0996,ABCD,UVWL,38019,Climb (from takeoff point)
11/23/2001,11/23/2001 8:13,2,TEST0996,ABCD,UVWL,38017,Climb (from takeoff point)
11/23/2001,11/23/2001 8:13,2,TEST0996,ABCD,UVWL,38018,Climb (from takeoff point)
11/23/2001,11/23/2001 8:13,2,TEST0996,ABCD,UVWL,38018,Climb (from takeoff point)
11/23/2001,11/23/2001 8:13,2,TEST0996,ABCD,UVWL,38016,Climb (from takeoff point)
11/23/2001,11/23/2001 8:13,2,TEST0996,ABCD,UVWL,38013,Climb (from takeoff point)
11/23/2001,11/23/2001 8:13,2,TEST0996,ABCD,UVWL,38015,Climb (from takeoff point)
11/23/2001,11/23/2001 8:13,2,TEST0996,ABCD,UVWL,38012,Climb (from takeoff point)
11/23/2001,11/23/2001 8:13,2,TEST0996,ABCD,UVWL,38011,Climb (from takeoff point)
11/23/2001,11/23/2001 8:13,2,TEST0996,ABCD,UVWL,38009,Climb (from takeoff point)
11/23/2001,11/23/2001 8:13,2,TEST0996,ABCD,UVWL,38007,Climb (from takeoff point)
11/23/2001,11/23/2001 8:13,2,TEST0996,ABCD,UVWL,38009,Climb (from takeoff point)
11/23/2001,11/23/2001 8:13,2,TEST0996,ABCD,UVWL,38006,Climb (from takeoff point)
11/23/2001,11/23/2001 8:13,2,TEST0996,ABCD,UVWL,38005,Climb (from takeoff point)
11/23/2001,11/23/2001 8:13,2,TEST0996,ABCD,UVWL,38005,Climb (from takeoff point)
11/23/2001,11/23/2001 8:13,2,TEST0996,ABCD,UVWL,38003,Climb (from takeoff point)
11/23/2001,11/23/2001 8:13,2,TEST0996,ABCD,UVWL,38004,Climb (from takeoff point)
11/23/2001,11/23/2001 8:13,2,TEST0996,ABCD,UVWL,38002,Climb (from takeoff point)
11/23/2001,11/23/2001 8:13,2,TEST0996,ABCD,UVWL,38001,Climb (from takeoff point)
11/23/2001,11/23/2001 8:13,2,TEST0996,ABCD,UVWL,38001,Climb (from takeoff point)
11/23/2001,11/23/2001 8:13,2,TEST0996,ABCD,UVWL,38001,Climb (from takeoff point)
11/23/2001,11/23/2001 8:13,2,TEST0996,ABCD,UVWL,38000,Climb (from takeoff point)
11/23/2001,11/23/2001 8:13,2,TEST0996,ABCD,UVWL,37999,Climb (from takeoff point)
11/23/2001,11/23/2001 8:13,2,TEST0996,ABCD,UVWL,37999,Climb (from takeoff point)
11/23/2001,11/23/2001 8:13,2,TEST0996,ABCD,UVWL,37998,Climb (from takeoff point)
11/23/2001,11/23/2001 8:13,3,TEST0996,ABCD,UVWL,37998,Cruise
11/23/2001,11/23/2001 8:13,3,TEST0996,ABCD,UVWL,37997,Cruise
11/23/2001,11/23/2001 8:13,3,TEST0996,ABCD,UVWL,37997,Cruise
11/23/2001,11/23/2001 8:13,3,TEST0996,ABCD,UVWL,37996,Cruise
11/23/2001,11/23/2001 8:13,3,TEST0996,ABCD,UVWL,37998,Cruise
11/23/2001,11/23/2001 8:13,3,TEST0996,ABCD,UVWL,37997,Cruise
11/23/2001,11/23/2001 8:13,3,TEST0996,ABCD,UVWL,37996,Cruise
11/23/2001,11/23/2001 8:13,3,TEST0996,ABCD,UVWL,37995,Cruise
11/23/2001,11/23/2001 8:13,3,TEST0996,ABCD,UVWL,37996,Cruise
11/23/2001,11/23/2001 8:13,3,TEST0996,ABCD,UVWL,37996,Cruise
11/23/2001,11/23/2001 8:13,3,TEST0996,ABCD,UVWL,37997,Cruise
11/23/2001,11/23/2001 8:13,3,TEST0996,ABCD,UVWL,37996,Cruise
11/23/2001,11/23/2001 8:13,3,TEST0996,ABCD,UVWL,37996,Cruise
11/23/2001,11/23/2001 8:13,3,TEST0996,ABCD,UVWL,37996,Cruise
11/23/2001,11/23/2001 8:13,3,TEST0996,ABCD,UVWL,37997,Cruise
11/23/2001,11/23/2001 8:13,3,TEST0996,ABCD,UVWL,37996,Cruise
